uid,title,description,long_description,begin,end,location_name,location_city,location_address,origin_agenda
13665320,Venez découvrir le projet urbain de la Part-Dieu,La Maison du Projet de la SPL Lyon Part-Dieu vous ouvre ses portes !,"La Maison du Projet de la SPL Lyon Part-Dieu vous ouvre ses portes !  
Venez découvrir la maquette du projet urbain, explorer l'espace d'exposition et profiter d'animations pour petits et grands : un atelier coloriage ainsi que des maquettes à confectionner.  
Au programme également : une balade urbaine et un atelier jeune public. Les inscriptions ouvriront prochainement sur le site de la SPL Lyon Part-Dieu ([https://www.lyon-partdieu.com/](https://www.lyon-partdieu.com/))",2026-09-19 09:30:00+02:00,2026-09-19 13:00:00+02:00,SPL Lyon Part-Dieu,Lyon,184 cours lafayette 69003 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
46105270,Dans les coulisses de l’Auditorium-Orchestre national de Lyon_visites commentées,Les équipes de l’Auditorium vous guident à travers les coulisses et les parties techniques du bâtiment et vous racontent les petits secrets qui font la grande histoire de cette salle de concert. Ces …,"Les équipes de l’Auditorium vous guident à travers les coulisses et les parties techniques du bâtiment et vous racontent les petits secrets qui font la grande histoire de cette salle de concert. Ces visites guidées donnent exceptionnellement accès aux espaces techniques du bâtiment : grill technique, fosse, scène, coulisses, dégagements…  
Durée : 1h30",2026-09-19 09:30:00+02:00,2026-09-19 11:00:00+02:00,Auditorium Maurice-Ravel,Lyon,"149 rue Garibaldi, 69003 Lyon, France",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
68801724,Visite guidée de la Mairie du 2e arrondissement,Visite guidée de la Marie par le Maire et les élus.,"Visite guidée de la Marie par le Maire et les élus.  
Venez découvrir ce lieu, chargé d'histoire construit par le grand architecte et écrivain lyonnais Clair Tisseur.  
La Compagnie des Fonderies et des Forges de Bessèges et Terrenoire fait construire cet hôtel en 1875 pour ses bureaux.  
Le plan de l’intérieur du bâtiment a été modifié entre 1890 et 1893 par Abraham Hirsch, architecte en chef de la ville de Lyon.  
Après acquisition du bâtiment par la Ville de Lyon, la Mairie du 2e arrondissement de Lyon, s'installe en 1891 au 2 rue d'Enghien.",2026-09-19 09:30:00+02:00,2026-09-19 12:00:00+02:00,Mairie du 2e arrondissement de Lyon,Lyon,2 rue d'Enghien 69002 LYON,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
85120656,"Exposition « Charles Popineau, photographe lyonnais de la Belle Époque »",Journées européennes du patrimoine,"À l’occasion des Journées européennes du patrimoine, la Mairie du 2e arrondissement en collaboration avec la Bibliothèque Municipale de Lyon, présente l’exposition « Charles Popineau, photographe lyonnais de la Belle Époque »  
Muni de son appareil photo Suisse Suter, Charles Popineau reporter au Lyon Républicain arpente les rues de la ville de 1885 à 1927.  
L’exposition présente une trentaine de ses clichés, témoignage de la vie lyonnaise à cette époque.",2026-09-19 09:30:00+02:00,2026-09-19 12:00:00+02:00,Mairie du 2e arrondissement de Lyon,Lyon,2 rue d'Enghien 69002 LYON,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
27624450,"""La médina de Lyon"" images, clichés, imaginaires...","Promenade dans le quartier Moncey appelé depuis 1920 ""la médina de Lyon"" (architecture, urbanisme, commerces, sociabilités, identités, récits... ) organisée par l’association la place du pont, comité…","Promenade dans le quartier Moncey appelé depuis 1920 ""la médina de Lyon"" (architecture, urbanisme, commerces, sociabilités, identités, récits... ) organisée par l’association la place du pont, comité d’habitants et de commerçants du quartier de Moncey.",2026-09-19 09:30:00+02:00,2026-09-19 11:00:00+02:00,Place Balanche quartier Moncey,Lyon,Place Ballanche 69003 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
71128772,"Entre Rhône et Saône, regards photographiques d’hier et d’aujourdhui","Dans le cadre des Journées Européennes du Patrimoine 2026, ""Péniches du Val de Rhône"" vous propose 6 navigations commentées au cœur de Lyon pour valoriser son patrimoine en revisitant la ville depuis…","Dans le cadre des Journées Européennes du Patrimoine 2026, ""Péniches du Val de Rhône"" vous propose 6 navigations commentées au cœur de Lyon pour valoriser son patrimoine en revisitant la ville depuis le fleuve et la rivière, entre histoire et modernité.  
A bord de la Vorgine Et Ma Découverte, nous vous proposerons de découvrir les évolutions du paysage urbain à l'aide de photographies anciennes (cartes postales), à comparer au paysage actuel :  
\- Parcours A 9h45-12h : en remontant le Rhône vers la Cité Internationale  
\- Parcours B 13h45-15h45 : en descendant le Rhône vers la Confluence et le port Edouard Herriot  
\- Parcours C 16h-18h : en remontant la Saône vers l'Île Barbe  
Chaque parcours s'appuiera sur un carnet individuel à compléter, pour comparer les paysages d'hier et d'aujourd'hui au patrimoine photographique!",2026-09-19 09:45:00+02:00,2026-09-19 12:00:00+02:00,La Vorgine Et Ma Découverte,Lyon,"9 avenue Leclerc, 69007 Lyon",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
1149224,"Visite guidée d'un atelier d'horlogerie spécialisé en réparation d'horloges, pendules, pendulettes et montres anciennes.",Visite d’environ 60 minutes (sur inscription),"_Visite d’environ 60 minutes (sur inscription)_

Présentation du métier d’horloger réparateur (25min)
----------------------------------------------------

### En naviguant dans l’atelier, nous vous montrerons les différentes étapes avec les outils et machines nécessaires à la réparation d’horloges et pendules anciennes.

*   Démontage
*   Nettoyage & ravivage
*   Correction des usures mécaniques et défauts
*   Remontage & lubrification
*   Mise en test & réglage

Histoire de l’horlogerie autour des mécanismes en réparation à l’atelier (35min)
--------------------------------------------------------------------------------

### En regroupant les mécanismes par ""famille"", nous vous raconterons leur histoire ainsi que les évolutions techniques notables.

*   Horloge Comtoise (aussi appelée Franc-comtoise, Horloge au coq, Horloge de parquet…) ;
*   Pendule de cheminée (mouvement de Paris) ;
*   Œil de bœuf ou Morbier ;
*   Coucou ou Forêt Noire ;
*   Pendulette d’officier ou pendulette de voyage ;
*   Carillon ;
*   Montre gousset ;
*   ainsi que ... (en fonction des mécanismes actuellement en réparation).",2026-09-19 10:00:00+02:00,2026-09-19 11:00:00+02:00,Atelier Horlogers Lyonnais,Lyon,19 rue barrème 69006 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
84172115,Visite libre de l'église Saint-Bruno les Chartreux,"Splendeur du baroque, monument historique entièrement restauré, l'église Saint-Bruno contient de nombreuses œuvres d'art classées, notamment un exceptionnel et unique baldaquin avec ses draperies en…","Splendeur du baroque, monument historique entièrement restauré, l'église Saint-Bruno contient de nombreuses œuvres d'art classées, notamment un exceptionnel et unique baldaquin avec ses draperies en tissu stuqué.",2026-09-19 10:00:00+02:00,2026-09-19 12:30:00+02:00,Église Saint-Bruno-les-Chartreux,Lyon,"Rue Pierre Dupont, 69001 Lyon, France",Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
71803462,Un Escape Game dans les rues de Lyon,Voyage à travers le temps,"Voyage à travers le temps  
Partez en mission collective sur les traces du professeur Patfolles, brillant inventeur de la Machine à voyager dans le temps.  
Après une utilisation mystérieuse, il a disparu. La Machine est revenue … mais seule.  
Patfolles, sans sa machine, est perdu dans le passé. A vous, de vous lancer dans la ville afin de trouver les indices laissés par le professeur au cours de l'histoire et de ses voyages.  
En famille ou entre amis, profitez d’une balade ludique à travers la ville. Ce jeu vous mènera à la découverte de lieux emblématiques et chargés d’histoire.

*   Temps de jeu : 1h à 1h30.
*   Rendez-vous Place des Jacobins
*   Jouable en famille dès 6 ans.
*   Gratuit

\+ d'infos sur [www.john-doe.fr/lyon](https://www.john-doe.fr/lyon)",2026-09-19 10:00:00+02:00,2026-09-19 18:30:00+02:00,Place des jacobins,Lyon,place des jacobins 69002 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
427467,"Découverte du patrimoine en péril du Vieux-Lyon : raviver, résister, réimaginer","À l’origine de la création du 1er secteur sauvegardé de France en 1964 et de l’inscription sur la Liste du patrimoine de l’Unesco en 1998, découvrez le Vieux-Lyon avec notre association, sur les pas …","À l’origine de la création du 1er secteur sauvegardé de France en 1964 et de l’inscription sur la Liste du patrimoine de l’Unesco en 1998, découvrez le Vieux-Lyon avec notre association, sur les pas d’Annie et Régis Neyret, ses ardents défenseurs.  
Visites guidées d'une durée de 2h.  
Départ depuis notre association la Renaissance du Vieux Lyon située au 50 rue St Jean à 10h, 14h, 15h et 16h (dernier départ).  
Groupe de 20 personnes maximum.",2026-09-19 10:00:00+02:00,2026-09-19 12:00:00+02:00,Association Renaissance du Vieux-Lyon,Lyon,50 rue Saint- Jean 69005 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
11931463,Visite guidée du Hot Club de Lyon,Journées européennes du patrimoine,"À l'occasion des Journées Européennes du Patrimoine, venez découvrir l'histoire et les anecdotes qui rythment la vie du Hot Club de Lyon depuis 1948. Ludwig LAISNÉ, Président du Hot Club de Lyon, vous invite à deux visites commentées gratuites.  
Des présentations courtes et interactives, rythmées par vos questions et nos anecdotes. Le samedi 19, c'est aussi le concert de Michel Fernandez Quartet – une immersion garantie dans l’univers et la magie du jazz !",2026-09-19 10:00:00+02:00,2026-09-19 17:00:00+02:00,Hot Club de Lyon,Lyon,26 rue Lanterne 69001 LYON,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
14664410,Visite de la Costumerie de la MJC de Sainte-Foy-Lès-Lyon,Venez découvrir cette Costumerie associative !,"Venez découvrir cette Costumerie associative !  
Un lieu magique comprenant plus de 7000 costumes !  
Lors de cette édition des journées européennes du patrimoine , venez visitez notre trésors ! Vous pourrez essayer un costumes (parmi une sélection faites).",2026-09-19 10:00:00+02:00,2026-09-19 12:00:00+02:00,La Costumerie de la MJC de Sainte-Foy-Lès-Lyon,La Mulatière,42 rue Gabriel Péri 69350 La Mulatière,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
17500026,Exposition photographique des 20 ans d'acquisition du Fort,"Installée dans la caponnière double, cette exposition photographique retracera les 20 ans d'acquisition du Fort de Feyzin par la Ville. À travers une série de panneaux, les visiteurs découvriront les…","Installée dans la caponnière double, cette exposition photographique retracera les 20 ans d'acquisition du Fort de Feyzin par la Ville. À travers une série de panneaux, les visiteurs découvriront les grandes étapes de la renaissance du site : son ouverture progressive au public, les importants travaux de restauration, les aménagements réalisés, ainsi que les nombreuses manifestations et animations qui ont fait vivre le fort au fil des années. Un retour en images sur l'évolution de ce patrimoine emblématique.",2026-09-19 10:00:00+02:00,2026-09-19 18:00:00+02:00,Fort de Feyzin,Feyzin,1 allée Séré de Rivières 69320 Feyzin.,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
20304587,"Exposition ""Jean Couty - Voyage en Italie""",Et si vous partiez en Italie… sans quitter Lyon ?,"Et si vous partiez en Italie… sans quitter Lyon ?  
Le Musée Jean Couty vous invite à venir découvrir l’exposition  
« Jean Couty – Voyage en Italie ».  
Une immersion lumineuse entre Venise, Rome et la Sicile,  
avec des œuvres inédites dévoilées pour la première fois.  
Un voyage artistique, intense et coloré, à ne pas manquer !",2026-09-19 10:00:00+02:00,2026-09-19 16:00:00+02:00,Musée Jean Couty,Lyon,1 place Henri Barbusse 69009 Lyon,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
24570210,Un jeu vidéo sur la TASE : TASE Memory,"L’architecte Azel Laâlej, l’association Vive la TASE ! et le laboratoire MAP-Aria de l’École nationale supérieure d’architecture de Lyon portent un projet ambitieux : créer, d’ici 2027, un jeu vidéo …","L’architecte Azel Laâlej, l’association Vive la TASE ! et le laboratoire MAP-Aria de l’École nationale supérieure d’architecture de Lyon portent un projet ambitieux : créer, d’ici 2027, un jeu vidéo immersif consacré à l’Usine TASE et à son ensemble urbain.  
Rues, bâtiments et reconstitutions d’édifices disparus deviendront un véritable terrain d’exploration et d’expérimentation, où se croisent différentes époques. Nourri par les récits de celles et ceux qui ont fait vivre la TASE, ce projet associe sauvegarde, valorisation et médiation d’un patrimoine à la fois matériel et immatériel.  
Venez découvrir l’avancement du travail grâce à un casque de réalité virtuelle qui vous plongera au cœur du quartier, de son architecture et de son histoire.",2026-09-19 10:00:00+02:00,2026-09-19 18:00:00+02:00,Usine TASE,Vaulx-en-Velin,8 Allée du textile 69120 Vaulx-en-Velin,Journées européennes du patrimoine 2026 - Auvergne – Rhône-Alpes
